sourceNodeId,sourceAppId,targetNodeId,targetAppId,relationshipType,directAssociations,count,avgPercentIdentityPalmprint,avgPercentIdentityStatKmers,avgPercentIdentityStatSpots,weight
8048370,u207044,8763894,9925,HAS_HOST_METADATA,134,134,0.8105970149253734,,,
8048370,u207044,8787974,52833,HAS_HOST_METADATA,9,9,0.8622222222222222,,,
8048370,u207044,8770051,31271,HAS_HOST_METADATA,14,14,0.8235714285714286,,,
8048370,u207044,8931315,215358,HAS_HOST_METADATA,13,13,0.8253846153846154,,,
8048370,u207044,8814448,83555,HAS_HOST_METADATA,1,1,0.75,,,
8048370,u207044,9995806,1540818,HAS_HOST_METADATA,3,3,0.78,,,
8048370,u207044,8769657,30521,HAS_HOST_METADATA,26,26,0.8165384615384614,,,
8048370,u207044,8760899,6239,HAS_HOST_METADATA,296,296,0.8296283783783783,,,
8048370,u207044,8833068,104777,HAS_HOST_METADATA,10,10,0.861,,,
8048370,u207044,8759199,4082,HAS_HOST_METADATA,3,3,0.7466666666666666,,,
8048370,u207044,8757180,1660,HAS_HOST_METADATA,16,16,0.795625,,,
8048370,u207044,9105067,414602,HAS_HOST_METADATA,1,1,1.0,,,
8048370,u207044,8758855,3702,HAS_HOST_METADATA,395,395,0.8160506329113921,,,
8048370,u207044,8759620,4577,HAS_HOST_METADATA,276,276,0.8190217391304351,,,
8048370,u207044,9344317,718308,HAS_HOST_METADATA,46,46,0.8110869565217392,,,
8048370,u207044,9952062,1491507,HAS_HOST_METADATA,81,81,0.8554320987654316,,,
8048370,u207044,10090783,1647806,HAS_HOST_METADATA,92,92,0.8161956521739131,,,
8048370,u207044,9178458,496923,HAS_HOST_METADATA,45,45,0.8624444444444445,,,
8048370,u207044,8759022,3885,HAS_HOST_METADATA,15,15,0.8906666666666666,,,
8048370,u207044,8766302,13659,HAS_HOST_METADATA,3,3,0.73,,,
8048370,u207044,8762251,7955,HAS_HOST_METADATA,214,214,0.8144392523364491,,,
8048370,u207044,9296480,662107,HAS_HOST_METADATA,41,41,0.8185365853658537,,,
8048370,u207044,8761658,7160,HAS_HOST_METADATA,5,5,0.818,,,
8048370,u207044,8763686,9685,HAS_HOST_METADATA,64,64,0.8385937500000002,,,
8048370,u207044,8806509,74613,HAS_HOST_METADATA,4,4,0.8875000000000001,,,
8048370,u207044,8760315,5476,HAS_HOST_METADATA,39,39,0.8351282051282052,,,
8048370,u207044,8756110,287,HAS_HOST_METADATA,39,39,0.8323076923076921,,,
8048370,u207044,8759198,4081,HAS_HOST_METADATA,94,94,0.8346808510638298,,,
8048370,u207044,8783740,47906,HAS_HOST_METADATA,8,8,0.8650000000000001,,,
8048370,u207044,8757755,2371,HAS_HOST_METADATA,69,69,0.8284057971014491,,,
8048370,u207044,8794957,60746,HAS_HOST_METADATA,14,14,0.8200000000000001,,,
8048370,u207044,8829421,100521,HAS_HOST_METADATA,3,3,0.88,,,
8048370,u207044,10089658,1646512,HAS_HOST_METADATA,72,72,0.8447222222222222,,,
8048370,u207044,8763456,9407,HAS_HOST_METADATA,23,23,0.8608695652173912,,,
8048370,u207044,8765706,12637,HAS_HOST_METADATA,58,58,0.8346551724137931,,,
8048370,u207044,10109194,1670606,HAS_HOST_METADATA,75,75,0.8375999999999998,,,
8048370,u207044,9179459,498019,HAS_HOST_METADATA,20,20,0.8360000000000001,,,
8048370,u207044,8761074,6454,HAS_HOST_METADATA,15,15,0.8186666666666667,,,
8048370,u207044,8763623,9615,HAS_HOST_METADATA,167,167,0.8133532934131738,,,
8048370,u207044,8763998,10060,HAS_HOST_METADATA,12,12,0.7958333333333333,,,
8048370,u207044,8807732,75961,HAS_HOST_METADATA,1,1,0.93,,,
8048370,u207044,8764816,11138,HAS_HOST_METADATA,5,5,0.758,,,
8048370,u207044,8762310,8030,HAS_HOST_METADATA,242,242,0.8130578512396691,,,
8048370,u207044,8792572,58047,HAS_HOST_METADATA,3,3,0.92,,,
8048370,u207044,8759017,3880,HAS_HOST_METADATA,72,72,0.827361111111111,,,
8048370,u207044,8760643,5911,HAS_HOST_METADATA,13,13,0.8546153846153846,,,
8048370,u207044,9104490,413997,HAS_HOST_METADATA,47,47,0.8680851063829786,,,
8048370,u207044,9355348,749907,HAS_HOST_METADATA,193,193,0.8134715025906734,,,
8048370,u207044,8763813,9823,HAS_HOST_METADATA,652,652,0.8292484662576692,,,
8048370,u207044,8758860,3708,HAS_HOST_METADATA,98,98,0.8007142857142857,,,
8048370,u207044,8925028,208479,HAS_HOST_METADATA,2,2,0.65,,,
8048370,u207044,9969519,1510822,HAS_HOST_METADATA,177,177,0.8470056497175139,,,
8048370,u207044,8821015,90988,HAS_HOST_METADATA,36,36,0.7238888888888889,,,
8048370,u207044,9203828,527640,HAS_HOST_METADATA,26,26,0.7923076923076923,,,
8048370,u207044,8865576,141969,HAS_HOST_METADATA,29,29,0.7617241379310346,,,
8048370,u207044,8974652,264730,HAS_HOST_METADATA,52,52,0.8257692307692306,,,
8048370,u207044,8803864,71610,HAS_HOST_METADATA,3,3,0.9,,,
8048370,u207044,9895081,1427740,HAS_HOST_METADATA,2,2,0.8500000000000001,,,
8048370,u207044,8763571,9544,HAS_HOST_METADATA,711,711,0.7788607594936706,,,
8048370,u207044,8768986,29664,HAS_HOST_METADATA,15,15,0.852,,,
8048370,u207044,9136180,449393,HAS_HOST_METADATA,358,358,0.8124860335195531,,,
8048370,u207044,8762328,8049,HAS_HOST_METADATA,58,58,0.8556896551724138,,,
8048370,u207044,8758984,3847,HAS_HOST_METADATA,65,65,0.7839999999999998,,,
8048370,u207044,8776827,39947,HAS_HOST_METADATA,63,63,0.8100000000000002,,,
8048370,u207044,8760338,5507,HAS_HOST_METADATA,24,24,0.8849999999999999,,,
8048370,u207044,8757118,1585,HAS_HOST_METADATA,1,1,0.78,,,
8048370,u207044,8825478,95912,HAS_HOST_METADATA,3,3,0.76,,,
8048370,u207044,8764059,10141,HAS_HOST_METADATA,31,31,0.8003225806451614,,,
8048370,u207044,8782664,46704,HAS_HOST_METADATA,78,78,0.8616666666666667,,,
8048370,u207044,8776826,39946,HAS_HOST_METADATA,20,20,0.7749999999999998,,,
8048370,u207044,8756866,1280,HAS_HOST_METADATA,60,60,0.8534999999999998,,,
8048370,u207044,9723186,1235509,HAS_HOST_METADATA,141,141,0.8275177304964542,,,
8048370,u207044,8769658,30522,HAS_HOST_METADATA,1,1,0.68,,,
8048370,u207044,8758290,3055,HAS_HOST_METADATA,10,10,0.8340000000000001,,,
8048370,u207044,10260124,1842734,HAS_HOST_METADATA,23,23,0.8421739130434783,,,
8048370,u207044,8759565,4513,HAS_HOST_METADATA,70,70,0.7924285714285714,,,
8048370,u207044,8756173,382,HAS_HOST_METADATA,8,8,0.80125,,,
8048370,u207044,8756241,470,HAS_HOST_METADATA,36,36,0.8125000000000001,,,
8048370,u207044,8763517,9483,HAS_HOST_METADATA,76,76,0.8373684210526315,,,
8048370,u207044,9583339,1070528,HAS_HOST_METADATA,2616,2616,0.7667392966360855,,,
8048370,u207044,8803143,70783,HAS_HOST_METADATA,15,15,0.8746666666666668,,,
8048370,u207044,8759579,4530,HAS_HOST_METADATA,179,179,0.8287709497206702,,,
8048370,u207044,9724184,1236744,HAS_HOST_METADATA,141,141,0.8664539007092197,,,
8048370,u207044,8758712,3538,HAS_HOST_METADATA,1,1,0.72,,,
8048370,u207044,8759609,4565,HAS_HOST_METADATA,174,174,0.8208620689655173,,,
8048370,u207044,11002401,2697049,HAS_HOST_METADATA,542,542,0.8437822878228781,,,
8048370,u207044,8840891,114155,HAS_HOST_METADATA,5,5,0.844,,,
8048370,u207044,9804461,1325974,HAS_HOST_METADATA,88,88,0.8436363636363636,,,
8048370,u207044,8763607,9595,HAS_HOST_METADATA,17,17,0.7647058823529411,,,
8048370,u207044,9665277,1169740,HAS_HOST_METADATA,203,203,0.8418719211822658,,,
8048370,u207044,8759910,4922,HAS_HOST_METADATA,1,1,0.85,,,
8048370,u207044,8783519,47664,HAS_HOST_METADATA,70,70,0.8580000000000002,,,
8048370,u207044,8791562,56857,HAS_HOST_METADATA,1,1,0.55,,,
8048370,u207044,8915859,198431,HAS_HOST_METADATA,78,78,0.8473076923076921,,,
8048370,u207044,10092047,1649191,HAS_HOST_METADATA,121,121,0.8074380165289256,,,
8048370,u207044,10013578,1561972,HAS_HOST_METADATA,194,194,0.8285567010309279,,,
8048370,u207044,8787966,52824,HAS_HOST_METADATA,21,21,0.7976190476190477,,,
8048370,u207044,9172298,490064,HAS_HOST_METADATA,10,10,0.8820000000000001,,,
8048370,u207044,10276870,1861841,HAS_HOST_METADATA,148,148,0.838783783783784,,,
8048370,u207044,8763789,9796,HAS_HOST_METADATA,98,98,0.7955102040816325,,,
8048370,u207044,8862020,138011,HAS_HOST_METADATA,22,22,0.870909090909091,,,
8048370,u207044,10912656,2592542,HAS_HOST_METADATA,3,3,0.8233333333333333,,,
8048370,u207044,9588209,1076179,HAS_HOST_METADATA,40,40,0.8325,,,
8048370,u207044,9178457,496922,HAS_HOST_METADATA,198,198,0.8764141414141413,,,
8048370,u207044,8802265,69781,HAS_HOST_METADATA,1,1,0.85,,,
8048370,u207044,9687079,1195656,HAS_HOST_METADATA,1,1,0.83,,,
8048370,u207044,9290552,655179,HAS_HOST_METADATA,126,126,0.8619841269841273,,,
8048370,u207044,8762886,8737,HAS_HOST_METADATA,4,4,0.91,,,
8048370,u207044,8935194,219594,HAS_HOST_METADATA,6,6,0.8916666666666666,,,
8048370,u207044,8763490,9447,HAS_HOST_METADATA,19,19,0.8452631578947367,,,
8048370,u207044,8835560,107637,HAS_HOST_METADATA,2,2,0.63,,,
8048370,u207044,9483367,939928,HAS_HOST_METADATA,90,90,0.7716666666666665,,,
8048370,u207044,8758850,3696,HAS_HOST_METADATA,75,75,0.8433333333333334,,,
8048370,u207044,8763568,9541,HAS_HOST_METADATA,26,26,0.8319230769230769,,,
8048370,u207044,9186880,506599,HAS_HOST_METADATA,73,73,0.8705479452054795,,,
8048370,u207044,9213724,539655,HAS_HOST_METADATA,100,100,0.8638000000000001,,,
8048370,u207044,10138628,1704045,HAS_HOST_METADATA,23,23,0.7617391304347825,,,
8048370,u207044,8794105,59768,HAS_HOST_METADATA,31,31,0.9400000000000001,,,
8048370,u207044,9902992,1436733,HAS_HOST_METADATA,35,35,0.818,,,
8048370,u207044,8794922,60711,HAS_HOST_METADATA,23,23,0.8152173913043479,,,
8048370,u207044,8811056,79643,HAS_HOST_METADATA,1,1,0.79,,,
8048370,u207044,8806542,74648,HAS_HOST_METADATA,2,2,0.9,,,
8048370,u207044,9854242,1381693,HAS_HOST_METADATA,13,13,0.8707692307692309,,,
8048370,u207044,9109082,419130,HAS_HOST_METADATA,1,1,0.65,,,
8048370,u207044,8927754,211442,HAS_HOST_METADATA,2,2,0.795,,,
8048370,u207044,8774329,37012,HAS_HOST_METADATA,47,47,0.7842553191489362,,,
8048370,u207044,9748138,1262659,HAS_HOST_METADATA,4,4,0.9,,,
8048370,u207044,8903665,184713,HAS_HOST_METADATA,17,17,0.8864705882352941,,,
8048370,u207044,8817283,86794,HAS_HOST_METADATA,22,22,0.8722727272727272,,,
8048370,u207044,10778787,2448414,HAS_HOST_METADATA,4,4,0.86,,,
8048370,u207044,8757113,1580,HAS_HOST_METADATA,11,11,0.8636363636363638,,,
8048370,u207044,10778784,2448411,HAS_HOST_METADATA,4,4,0.8450000000000001,,,
8048370,u207044,9122279,433733,HAS_HOST_METADATA,44,44,0.8186363636363636,,,
8048370,u207044,8761548,7029,HAS_HOST_METADATA,18,18,0.8161111111111112,,,
8048370,u207044,8756319,562,HAS_HOST_METADATA,244,244,0.8180327868852459,,,
8048370,u207044,8772319,34508,HAS_HOST_METADATA,2,2,0.79,,,
8048370,u207044,8891047,170927,HAS_HOST_METADATA,9,9,0.8233333333333334,,,
8048370,u207044,8819649,89462,HAS_HOST_METADATA,94,94,0.7893617021276594,,,
8048370,u207044,8828054,98922,HAS_HOST_METADATA,3,3,0.8533333333333334,,,
8048370,u207044,8763616,9604,HAS_HOST_METADATA,2,2,0.915,,,
8048370,u207044,10921297,2602420,HAS_HOST_METADATA,10,10,0.7869999999999999,,,
8048370,u207044,8774627,37349,HAS_HOST_METADATA,54,54,0.767777777777778,,,
8048370,u207044,10064254,1618205,HAS_HOST_METADATA,1,1,0.77,,,
8048370,u207044,8774638,37360,HAS_HOST_METADATA,1,1,0.74,,,
8048370,u207044,10220919,1799672,HAS_HOST_METADATA,64,64,0.8231250000000001,,,
8048370,u207044,8790354,55534,HAS_HOST_METADATA,15,15,0.8999999999999999,,,
8048370,u207044,8760571,5833,HAS_HOST_METADATA,19,19,0.8447368421052632,,,
8048370,u207044,8758864,3712,HAS_HOST_METADATA,48,48,0.8085416666666666,,,
8048370,u207044,8763650,9646,HAS_HOST_METADATA,5,5,0.898,,,
8048370,u207044,8763142,9031,HAS_HOST_METADATA,397,397,0.8400251889168767,,,
8048370,u207044,8758897,3750,HAS_HOST_METADATA,37,37,0.8213513513513515,,,
8048370,u207044,8925743,209261,HAS_HOST_METADATA,4,4,0.885,,,
8048370,u207044,9670869,1176744,HAS_HOST_METADATA,40,40,0.8162500000000003,,,
8048370,u207044,8782689,46731,HAS_HOST_METADATA,3,3,0.8766666666666667,,,
8048370,u207044,8801878,69293,HAS_HOST_METADATA,23,23,0.8400000000000001,,,
8048370,u207044,8758845,3690,HAS_HOST_METADATA,35,35,0.8314285714285715,,,
8048370,u207044,8759604,4558,HAS_HOST_METADATA,180,180,0.8132222222222222,,,
8048370,u207044,8891957,171929,HAS_HOST_METADATA,2,2,0.92,,,
8048370,u207044,8761259,6689,HAS_HOST_METADATA,13,13,0.8284615384615385,,,
8048370,u207044,8880514,159077,HAS_HOST_METADATA,12,12,0.7849999999999999,,,
8048370,u207044,8757271,1773,HAS_HOST_METADATA,47,47,0.8208510638297875,,,
8048370,u207044,9227965,556182,HAS_HOST_METADATA,94,94,0.8440425531914894,,,
8048370,u207044,8761661,7163,HAS_HOST_METADATA,1,1,0.8,,,
8048370,u207044,9103324,412755,HAS_HOST_METADATA,102,102,0.8229411764705881,,,
8048370,u207044,8756052,210,HAS_HOST_METADATA,8,8,0.8525,,,
8048370,u207044,8756393,654,HAS_HOST_METADATA,2,2,0.8049999999999999,,,
8048370,u207044,9703386,1213622,HAS_HOST_METADATA,15,15,0.8106666666666666,,,
8048370,u207044,10266931,1850221,HAS_HOST_METADATA,145,145,0.8059310344827588,,,
8048370,u207044,10183341,1754190,HAS_HOST_METADATA,1,1,0.85,,,
8048370,u207044,9129573,441921,HAS_HOST_METADATA,7,7,0.9057142857142857,,,
8048370,u207044,8760459,5693,HAS_HOST_METADATA,12,12,0.8716666666666667,,,
8048370,u207044,8805589,73508,HAS_HOST_METADATA,1,1,0.51,,,
8048370,u207044,8917767,200492,HAS_HOST_METADATA,2,2,0.875,,,
8048370,u207044,8781580,45474,HAS_HOST_METADATA,19,19,0.8442105263157895,,,
8048370,u207044,8761751,7263,HAS_HOST_METADATA,8,8,0.8337500000000002,,,
8048370,u207044,8758859,3707,HAS_HOST_METADATA,41,41,0.8185365853658536,,,
8048370,u207044,10233526,1813535,HAS_HOST_METADATA,1,1,0.72,,,
8048370,u207044,10110998,1672641,HAS_HOST_METADATA,8,8,0.8562500000000001,,,
8048370,u207044,9122270,433724,HAS_HOST_METADATA,44,44,0.8843181818181817,,,
8048370,u207044,8780909,44685,HAS_HOST_METADATA,20,20,0.857,,,
8048370,u207044,8810168,78630,HAS_HOST_METADATA,1,1,0.81,,,
8048370,u207044,9660006,1163772,HAS_HOST_METADATA,35,35,0.8157142857142856,,,
8048370,u207044,9425600,870726,HAS_HOST_METADATA,51,51,0.8250980392156863,,,
8048370,u207044,8760221,5353,HAS_HOST_METADATA,8,8,0.83625,,,
8048370,u207044,9256060,591990,HAS_HOST_METADATA,1,1,0.73,,,
8048370,u207044,9633633,1131769,HAS_HOST_METADATA,56,56,0.8187500000000003,,,
8048370,u207044,8758769,3603,HAS_HOST_METADATA,10,10,0.794,,,
8048370,u207044,10413024,2014073,HAS_HOST_METADATA,16,16,0.8431250000000001,,,
8048370,u207044,9075043,381124,HAS_HOST_METADATA,6,6,0.71,,,
8048370,u207044,8831814,103349,HAS_HOST_METADATA,5,5,0.806,,,
8048370,u207044,10066044,1620238,HAS_HOST_METADATA,3,3,0.8433333333333334,,,
8048370,u207044,8756040,197,HAS_HOST_METADATA,11,11,0.7763636363636363,,,
8048370,u207044,8786693,51338,HAS_HOST_METADATA,41,41,0.8090243902439023,,,
8048370,u207044,9433594,879823,HAS_HOST_METADATA,2,2,0.85,,,
8048370,u207044,8795853,61819,HAS_HOST_METADATA,6,6,0.7433333333333333,,,
8048370,u207044,8803052,70667,HAS_HOST_METADATA,5,5,0.778,,,
8048370,u207044,8763938,9986,HAS_HOST_METADATA,41,41,0.8231707317073169,,,
8048370,u207044,10266514,1849795,HAS_HOST_METADATA,2,2,0.815,,,
8048370,u207044,8762573,8355,HAS_HOST_METADATA,20,20,0.8215,,,
8048370,u207044,8763958,10009,HAS_HOST_METADATA,13,13,0.8376923076923078,,,
8048370,u207044,8762257,7962,HAS_HOST_METADATA,9,9,0.8555555555555556,,,
8048370,u207044,10145546,1711999,HAS_HOST_METADATA,39,39,0.8066666666666668,,,
8048370,u207044,8758814,3656,HAS_HOST_METADATA,30,30,0.8200000000000002,,,
8048370,u207044,8775798,38727,HAS_HOST_METADATA,16,16,0.8481249999999999,,,
8048370,u207044,9881075,1411990,HAS_HOST_METADATA,1,1,0.9,,,
8048370,u207044,8836606,108852,HAS_HOST_METADATA,11,11,0.8854545454545455,,,
8048370,u207044,10086417,1642954,HAS_HOST_METADATA,53,53,0.860377358490566,,,
8048370,u207044,8796643,62698,HAS_HOST_METADATA,35,35,0.7599999999999999,,,
8048370,u207044,8758895,3747,HAS_HOST_METADATA,27,27,0.7907407407407407,,,
8048370,u207044,8757263,1765,HAS_HOST_METADATA,1,1,0.78,,,
8048370,u207044,8761257,6687,HAS_HOST_METADATA,35,35,0.8471428571428571,,,
8048370,u207044,8762124,7798,HAS_HOST_METADATA,4,4,0.855,,,
8048370,u207044,9314745,683316,HAS_HOST_METADATA,1,1,0.89,,,
8048370,u207044,8764961,11320,HAS_HOST_METADATA,67,67,0.742686567164179,,,
8048370,u207044,10117250,1679718,HAS_HOST_METADATA,32,32,0.8428125,,,
8048370,u207044,8758648,3469,HAS_HOST_METADATA,2,2,0.745,,,
8048370,u207044,8758795,3635,HAS_HOST_METADATA,53,53,0.7794339622641508,,,
8048370,u207044,8756868,1282,HAS_HOST_METADATA,4,4,0.7175,,,
8048370,u207044,8766085,13422,HAS_HOST_METADATA,1,1,0.64,,,
8048370,u207044,8764957,11309,HAS_HOST_METADATA,63,63,0.865396825396825,,,
8048370,u207044,9942152,1480153,HAS_HOST_METADATA,6,6,0.7666666666666667,,,
8048370,u207044,8758863,3711,HAS_HOST_METADATA,40,40,0.8079999999999998,,,
8048370,u207044,9230609,559292,HAS_HOST_METADATA,33,33,0.8251515151515152,,,
8048370,u207044,8770795,32201,HAS_HOST_METADATA,35,35,0.8662857142857142,,,
8048370,u207044,8763580,9555,HAS_HOST_METADATA,86,86,0.798488372093023,,,
8048370,u207044,8982098,273057,HAS_HOST_METADATA,1,1,0.7,,,
8048370,u207044,8777003,40151,HAS_HOST_METADATA,4,4,0.81,,,
8048370,u207044,8808734,77065,HAS_HOST_METADATA,30,30,0.782,,,
8048370,u207044,8762357,8081,HAS_HOST_METADATA,7,7,0.9185714285714286,,,
8048370,u207044,8768233,28741,HAS_HOST_METADATA,18,18,0.8305555555555555,,,
8048370,u207044,8759001,3864,HAS_HOST_METADATA,7,7,0.7242857142857143,,,
8048370,u207044,8816175,85443,HAS_HOST_METADATA,1,1,0.57,,,
8048370,u207044,9025617,325530,HAS_HOST_METADATA,1,1,0.78,,,
8048370,u207044,8770664,32051,HAS_HOST_METADATA,58,58,0.8786206896551725,,,
8048370,u207044,8759514,4442,HAS_HOST_METADATA,39,39,0.7676923076923077,,,
8048370,u207044,8756115,294,HAS_HOST_METADATA,4,4,0.7175,,,
8048370,u207044,8828699,99658,HAS_HOST_METADATA,6,6,0.7983333333333333,,,
8048370,u207044,8759596,4550,HAS_HOST_METADATA,10,10,0.8669999999999999,,,
8048370,u207044,8882768,161589,HAS_HOST_METADATA,12,12,0.8441666666666667,,,
8048370,u207044,8763201,9103,HAS_HOST_METADATA,16,16,0.9243750000000001,,,
8048370,u207044,9651615,1154581,HAS_HOST_METADATA,81,81,0.8043209876543208,,,
8048370,u207044,8794069,59729,HAS_HOST_METADATA,31,31,0.8387096774193548,,,
8048370,u207044,11075110,2784455,HAS_HOST_METADATA,1,1,0.71,,,
8048370,u207044,8759807,4787,HAS_HOST_METADATA,14,14,0.8778571428571429,,,
8048370,u207044,8811089,79684,HAS_HOST_METADATA,41,41,0.8436585365853657,,,
8048370,u207044,9438884,885580,HAS_HOST_METADATA,11,11,0.7818181818181819,,,
8048370,u207044,9781047,1300146,HAS_HOST_METADATA,3,3,0.8333333333333334,,,
8048370,u207044,11098958,2813651,HAS_HOST_METADATA,5,5,0.7999999999999999,,,
8048370,u207044,8797438,63632,HAS_HOST_METADATA,4,4,0.755,,,
8048370,u207044,8759616,4572,HAS_HOST_METADATA,19,19,0.8457894736842105,,,
8048370,u207044,8759561,4509,HAS_HOST_METADATA,6,6,0.8283333333333334,,,
8048370,u207044,8759213,4097,HAS_HOST_METADATA,41,41,0.778780487804878,,,
8048370,u207044,8761221,6645,HAS_HOST_METADATA,2,2,0.845,,,
8048370,u207044,11038729,2741728,HAS_HOST_METADATA,6,6,0.88,,,
8048370,u207044,10874156,2548444,HAS_HOST_METADATA,1,1,0.9,,,
8048370,u207044,8756908,1328,HAS_HOST_METADATA,8,8,0.8925,,,
8048370,u207044,8761602,7091,HAS_HOST_METADATA,13,13,0.816923076923077,,,
8048370,u207044,10546030,2173186,HAS_HOST_METADATA,68,68,0.811470588235294,,,
8048370,u207044,9926309,1462594,HAS_HOST_METADATA,8,8,0.80875,,,
8048370,u207044,8801979,69404,HAS_HOST_METADATA,1,1,0.57,,,
8048370,u207044,8832125,103695,HAS_HOST_METADATA,21,21,0.8609523809523811,,,
8048370,u207044,8763946,9995,HAS_HOST_METADATA,14,14,0.8300000000000001,,,
8048370,u207044,9815683,1338477,HAS_HOST_METADATA,25,25,0.8444000000000002,,,
8048370,u207044,8770853,32264,HAS_HOST_METADATA,3,3,0.7833333333333333,,,
8048370,u207044,8760847,6183,HAS_HOST_METADATA,28,28,0.896785714285714,,,
8048370,u207044,8893229,173342,HAS_HOST_METADATA,22,22,0.8836363636363637,,,
8048370,u207044,8769503,30301,HAS_HOST_METADATA,12,12,0.7558333333333334,,,
8048370,u207044,8847756,121845,HAS_HOST_METADATA,8,8,0.77375,,,
8048370,u207044,8916207,198806,HAS_HOST_METADATA,5,5,0.8200000000000001,,,
8048370,u207044,8756444,727,HAS_HOST_METADATA,4,4,0.8525,,,
8048370,u207044,8853893,128810,HAS_HOST_METADATA,51,51,0.8762745098039215,,,
8048370,u207044,10076245,1631307,HAS_HOST_METADATA,10,10,0.927,,,
8048370,u207044,9275632,637389,HAS_HOST_METADATA,2,2,0.915,,,
8048370,u207044,8758550,3357,HAS_HOST_METADATA,13,13,0.8392307692307691,,,
8048370,u207044,8768235,28743,HAS_HOST_METADATA,13,13,0.8276923076923077,,,
8048370,u207044,9531478,1006967,HAS_HOST_METADATA,1,1,0.58,,,
8048370,u207044,8807822,76066,HAS_HOST_METADATA,1,1,0.7,,,
8048370,u207044,8801544,68878,HAS_HOST_METADATA,1,1,0.89,,,
8048370,u207044,8816857,86259,HAS_HOST_METADATA,11,11,0.9045454545454544,,,
8048370,u207044,8841421,114727,HAS_HOST_METADATA,1,1,0.83,,,
8048370,u207044,8806935,75079,HAS_HOST_METADATA,1,1,0.86,,,
8048370,u207044,10288238,1874687,HAS_HOST_METADATA,32,32,0.8521875,,,
8048370,u207044,8760171,5286,HAS_HOST_METADATA,5,5,0.732,,,
8048370,u207044,8761728,7240,HAS_HOST_METADATA,9,9,0.908888888888889,,,
8048370,u207044,8765766,12921,HAS_HOST_METADATA,4,4,0.775,,,
8048370,u207044,9665813,1170369,HAS_HOST_METADATA,1,1,0.92,,,
8048370,u207044,8763610,9598,HAS_HOST_METADATA,92,92,0.8254347826086954,,,
8048370,u207044,8981087,271848,HAS_HOST_METADATA,2,2,0.855,,,
8048370,u207044,8763790,9798,HAS_HOST_METADATA,18,18,0.8605555555555555,,,
8048370,u207044,9474602,929971,HAS_HOST_METADATA,4,4,0.89,,,
8048370,u207044,10659963,2315802,HAS_HOST_METADATA,1,1,0.86,,,
8048370,u207044,8999732,296543,HAS_HOST_METADATA,24,24,0.8358333333333334,,,
8048370,u207044,10114789,1676925,HAS_HOST_METADATA,6,6,0.8866666666666666,,,
8048370,u207044,8839809,112498,HAS_HOST_METADATA,57,57,0.9114035087719298,,,
8048370,u207044,8763936,9983,HAS_HOST_METADATA,2,2,0.81,,,
8048370,u207044,8759330,4227,HAS_HOST_METADATA,1,1,0.92,,,
8048370,u207044,8761386,6832,HAS_HOST_METADATA,9,9,0.7677777777777778,,,
8048370,u207044,8767150,27327,HAS_HOST_METADATA,35,35,0.7785714285714287,,,
8048370,u207044,10310461,1898966,HAS_HOST_METADATA,13,13,0.8615384615384615,,,
8048370,u207044,10919605,2600140,HAS_HOST_METADATA,1,1,0.91,,,
8048370,u207044,8760187,5315,HAS_HOST_METADATA,4,4,0.87,,,
8048370,u207044,8991097,286661,HAS_HOST_METADATA,1,1,0.86,,,
8048370,u207044,8767865,28251,HAS_HOST_METADATA,5,5,0.826,,,
8048370,u207044,9798933,1319830,HAS_HOST_METADATA,2,2,0.91,,,
8048370,u207044,8760500,5741,HAS_HOST_METADATA,6,6,0.8316666666666667,,,
8048370,u207044,8760763,6087,HAS_HOST_METADATA,5,5,0.808,,,
8048370,u207044,8793617,59211,HAS_HOST_METADATA,2,2,0.855,,,
8048370,u207044,8762975,8843,HAS_HOST_METADATA,5,5,0.6980000000000001,,,
8048370,u207044,10178048,1748545,HAS_HOST_METADATA,4,4,0.8300000000000001,,,
8048370,u207044,9178459,496924,HAS_HOST_METADATA,27,27,0.7592592592592593,,,
8048370,u207044,8755900,22,HAS_HOST_METADATA,35,35,0.8739999999999999,,,
8048370,u207044,8772546,34779,HAS_HOST_METADATA,70,70,0.8768571428571429,,,
8048370,u207044,8760109,5207,HAS_HOST_METADATA,9,9,0.8044444444444445,,,
8048370,u207044,8762316,8036,HAS_HOST_METADATA,27,27,0.8374074074074074,,,
8048370,u207044,8816277,85571,HAS_HOST_METADATA,10,10,0.909,,,
8048370,u207044,9791321,1311626,HAS_HOST_METADATA,20,20,0.832,,,
8048370,u207044,9011401,309800,HAS_HOST_METADATA,16,16,0.8856250000000001,,,
8048370,u207044,10043699,1595979,HAS_HOST_METADATA,73,73,0.8665753424657535,,,
8048370,u207044,8767505,27788,HAS_HOST_METADATA,13,13,0.6976923076923076,,,
8048370,u207044,8925072,208526,HAS_HOST_METADATA,2,2,0.74,,,
8048370,u207044,8760101,5194,HAS_HOST_METADATA,2,2,0.77,,,
8048370,u207044,9253234,588669,HAS_HOST_METADATA,1,1,0.85,,,
8048370,u207044,8760343,5518,HAS_HOST_METADATA,5,5,0.754,,,
8048370,u207044,8871970,149539,HAS_HOST_METADATA,4,4,0.675,,,
8048370,u207044,8762255,7959,HAS_HOST_METADATA,10,10,0.741,,,
8048370,u207044,8905304,186538,HAS_HOST_METADATA,11,11,0.6963636363636364,,,
8048370,u207044,9155734,471232,HAS_HOST_METADATA,55,55,0.8416363636363633,,,
