sourceAppId,targetAppId,relationshipType,weight,weightInt
u22510,u24190,SEQUENCE_ALIGNMENT,0.534,50
u21412,u24190,SEQUENCE_ALIGNMENT,0.617,60
u8640,u24766,SEQUENCE_ALIGNMENT,0.7070000000000001,70
u3234,u24766,SEQUENCE_ALIGNMENT,0.7,70
u29609,u24766,SEQUENCE_ALIGNMENT,0.671,70
u7358,u24766,SEQUENCE_ALIGNMENT,0.607,60
u4758,u24766,SEQUENCE_ALIGNMENT,0.6930000000000001,70
u5029,u24766,SEQUENCE_ALIGNMENT,0.65,60
u741,u24766,SEQUENCE_ALIGNMENT,0.607,60
u128,u24766,SEQUENCE_ALIGNMENT,0.6639999999999999,70
u19445,u24766,SEQUENCE_ALIGNMENT,0.607,60
u994,u25165,SEQUENCE_ALIGNMENT,0.6970000000000001,70
u5536,u25198,SEQUENCE_ALIGNMENT,0.838,80
u13577,u25198,SEQUENCE_ALIGNMENT,0.798,80
u25341,u25198,SEQUENCE_ALIGNMENT,0.869,90
u12233,u25198,SEQUENCE_ALIGNMENT,0.889,90
u42720,u25198,SEQUENCE_ALIGNMENT,0.778,80
u1297,u25198,SEQUENCE_ALIGNMENT,0.8280000000000001,80
u13577,u25341,SEQUENCE_ALIGNMENT,0.8180000000000001,80
u5536,u25341,SEQUENCE_ALIGNMENT,0.909,90
u18825,u25569,SEQUENCE_ALIGNMENT,0.4379999999999999,40
u23246,u25569,SEQUENCE_ALIGNMENT,0.915,90
u7290,u25569,SEQUENCE_ALIGNMENT,0.792,80
u2793,u25569,SEQUENCE_ALIGNMENT,0.815,80
u23964,u25666,SEQUENCE_ALIGNMENT,0.6639999999999999,70
u13498,u25666,SEQUENCE_ALIGNMENT,0.6819999999999999,70
u12737,u25666,SEQUENCE_ALIGNMENT,0.692,70
u25666,u25668,SEQUENCE_ALIGNMENT,0.7010000000000001,70
u12737,u25668,SEQUENCE_ALIGNMENT,0.6819999999999999,70
u23964,u25668,SEQUENCE_ALIGNMENT,0.71,70
u38985,u26157,SEQUENCE_ALIGNMENT,0.913,90
u24052,u26157,SEQUENCE_ALIGNMENT,0.796,80
u16775,u26157,SEQUENCE_ALIGNMENT,0.864,90
u8555,u26157,SEQUENCE_ALIGNMENT,0.893,90
u258,u26157,SEQUENCE_ALIGNMENT,0.864,90
u10719,u26426,SEQUENCE_ALIGNMENT,0.863,90
u824,u26426,SEQUENCE_ALIGNMENT,0.765,80
u21450,u26670,SEQUENCE_ALIGNMENT,0.906,90
u25198,u26958,SEQUENCE_ALIGNMENT,0.768,80
u1297,u26958,SEQUENCE_ALIGNMENT,0.758,80
u42720,u26958,SEQUENCE_ALIGNMENT,0.737,70
u12233,u26958,SEQUENCE_ALIGNMENT,0.788,80
u25341,u26958,SEQUENCE_ALIGNMENT,0.768,80
u13577,u26958,SEQUENCE_ALIGNMENT,0.657,70
u5536,u26958,SEQUENCE_ALIGNMENT,0.768,80
u23780,u27014,SEQUENCE_ALIGNMENT,0.6739999999999999,70
u3166,u27014,SEQUENCE_ALIGNMENT,0.644,60
u18951,u27014,SEQUENCE_ALIGNMENT,0.763,80
u18952,u27014,SEQUENCE_ALIGNMENT,0.7110000000000001,70
u4011,u27014,SEQUENCE_ALIGNMENT,0.719,70
u9230,u27014,SEQUENCE_ALIGNMENT,0.6739999999999999,70
u18825,u28250,SEQUENCE_ALIGNMENT,0.723,70
u11178,u28250,SEQUENCE_ALIGNMENT,0.857,90
u2449,u28250,SEQUENCE_ALIGNMENT,0.857,90
u15152,u28250,SEQUENCE_ALIGNMENT,0.84,80
u18720,u28250,SEQUENCE_ALIGNMENT,0.8240000000000001,80
u7106,u28728,SEQUENCE_ALIGNMENT,0.864,90
u8107,u28728,SEQUENCE_ALIGNMENT,0.854,90
u26157,u28728,SEQUENCE_ALIGNMENT,0.883,90
u38985,u28728,SEQUENCE_ALIGNMENT,0.893,90
u24052,u28728,SEQUENCE_ALIGNMENT,0.825,80
u16775,u28728,SEQUENCE_ALIGNMENT,0.864,90
u8555,u28728,SEQUENCE_ALIGNMENT,0.835,80
u258,u28728,SEQUENCE_ALIGNMENT,0.845,80
u3250,u29403,SEQUENCE_ALIGNMENT,0.782,80
u258,u29504,SEQUENCE_ALIGNMENT,0.893,90
u8555,u29504,SEQUENCE_ALIGNMENT,0.864,90
u16775,u29504,SEQUENCE_ALIGNMENT,0.903,90
u24052,u29504,SEQUENCE_ALIGNMENT,0.8160000000000001,80
u38985,u29504,SEQUENCE_ALIGNMENT,0.893,90
u26157,u29504,SEQUENCE_ALIGNMENT,0.874,90
u8107,u29504,SEQUENCE_ALIGNMENT,0.874,90
u7106,u29504,SEQUENCE_ALIGNMENT,0.845,80
u28728,u29504,SEQUENCE_ALIGNMENT,0.864,90
u19445,u29609,SEQUENCE_ALIGNMENT,0.636,60
u128,u29609,SEQUENCE_ALIGNMENT,0.671,70
u741,u29609,SEQUENCE_ALIGNMENT,0.7,70
u5029,u29609,SEQUENCE_ALIGNMENT,0.65,60
u4758,u29609,SEQUENCE_ALIGNMENT,0.757,80
u7358,u29609,SEQUENCE_ALIGNMENT,0.643,60
u5475,u29609,SEQUENCE_ALIGNMENT,0.657,70
u2384,u29609,SEQUENCE_ALIGNMENT,0.764,80
u23268,u29609,SEQUENCE_ALIGNMENT,0.607,60
u45333,u29609,SEQUENCE_ALIGNMENT,0.577,60
u29403,u29610,SEQUENCE_ALIGNMENT,0.812,80
u2133,u29610,SEQUENCE_ALIGNMENT,0.772,80
u3250,u29610,SEQUENCE_ALIGNMENT,0.891,90
u29610,u37877,SEQUENCE_ALIGNMENT,0.901,90
u3250,u37877,SEQUENCE_ALIGNMENT,0.871,90
u29403,u37877,SEQUENCE_ALIGNMENT,0.743,70
u18450,u38468,SEQUENCE_ALIGNMENT,0.8049999999999999,80
u548,u38468,SEQUENCE_ALIGNMENT,0.746,70
u4537,u38468,SEQUENCE_ALIGNMENT,0.898,90
u2371,u38468,SEQUENCE_ALIGNMENT,0.4409999999999999,40
u1801,u38502,SEQUENCE_ALIGNMENT,0.764,80
u3824,u38502,SEQUENCE_ALIGNMENT,0.771,80
u23531,u38502,SEQUENCE_ALIGNMENT,0.621,60
u7120,u38502,SEQUENCE_ALIGNMENT,0.893,90
u6076,u38502,SEQUENCE_ALIGNMENT,0.75,80
u6854,u38502,SEQUENCE_ALIGNMENT,0.607,60
u14790,u38502,SEQUENCE_ALIGNMENT,0.636,60
u9322,u38502,SEQUENCE_ALIGNMENT,0.6859999999999999,70
u12790,u38502,SEQUENCE_ALIGNMENT,0.607,60
u17707,u38502,SEQUENCE_ALIGNMENT,0.657,70
u8640,u38502,SEQUENCE_ALIGNMENT,0.714,70
u14846,u38502,SEQUENCE_ALIGNMENT,0.65,60
u14847,u38502,SEQUENCE_ALIGNMENT,0.617,60
u19445,u38502,SEQUENCE_ALIGNMENT,0.679,70
u128,u38502,SEQUENCE_ALIGNMENT,0.714,70
u741,u38502,SEQUENCE_ALIGNMENT,0.6639999999999999,70
u5029,u38502,SEQUENCE_ALIGNMENT,0.736,70
u4758,u38502,SEQUENCE_ALIGNMENT,0.629,60
u7358,u38502,SEQUENCE_ALIGNMENT,0.657,70
u5475,u38502,SEQUENCE_ALIGNMENT,0.629,60
u1631,u38502,SEQUENCE_ALIGNMENT,0.657,70
u2384,u38502,SEQUENCE_ALIGNMENT,0.65,60
u16791,u38502,SEQUENCE_ALIGNMENT,0.743,70
u29609,u38502,SEQUENCE_ALIGNMENT,0.6639999999999999,70
u3234,u38502,SEQUENCE_ALIGNMENT,0.671,70
u6845,u38509,SEQUENCE_ALIGNMENT,0.651,70
u8613,u38509,SEQUENCE_ALIGNMENT,0.606,60
u24052,u38985,SEQUENCE_ALIGNMENT,0.835,80
u16775,u38985,SEQUENCE_ALIGNMENT,0.942,90
u8555,u38985,SEQUENCE_ALIGNMENT,0.845,80
u258,u38985,SEQUENCE_ALIGNMENT,0.864,90
u741,u39248,SEQUENCE_ALIGNMENT,0.884,90
u128,u39248,SEQUENCE_ALIGNMENT,0.6759999999999999,70
u19445,u39248,SEQUENCE_ALIGNMENT,0.626,60
u1958,u39811,SEQUENCE_ALIGNMENT,0.893,90
u12233,u42720,SEQUENCE_ALIGNMENT,0.808,80
u25341,u42720,SEQUENCE_ALIGNMENT,0.788,80
u13577,u42720,SEQUENCE_ALIGNMENT,0.758,80
u5536,u42720,SEQUENCE_ALIGNMENT,0.8180000000000001,80
u23268,u45333,SEQUENCE_ALIGNMENT,0.563,60
u2384,u45333,SEQUENCE_ALIGNMENT,0.606,60
u7358,u45333,SEQUENCE_ALIGNMENT,0.493,50
u4758,u45333,SEQUENCE_ALIGNMENT,0.5489999999999999,50
u5029,u45333,SEQUENCE_ALIGNMENT,0.514,50
u741,u45333,SEQUENCE_ALIGNMENT,0.5429999999999999,50
u128,u45333,SEQUENCE_ALIGNMENT,0.479,50
u19445,u45333,SEQUENCE_ALIGNMENT,0.486,50
u3243,u45689,SEQUENCE_ALIGNMENT,0.833,80
u4497,u45689,SEQUENCE_ALIGNMENT,0.716,70
u21649,u48874,SEQUENCE_ALIGNMENT,0.726,70
u6359,u48874,SEQUENCE_ALIGNMENT,0.692,70
u16483,u48874,SEQUENCE_ALIGNMENT,0.563,60
u25133,u48874,SEQUENCE_ALIGNMENT,0.598,60
u12395,u48874,SEQUENCE_ALIGNMENT,0.735,70
u130249,u54306,SEQUENCE_ALIGNMENT,0.748,70
u127057,u54306,SEQUENCE_ALIGNMENT,0.723,70
u18285,u54306,SEQUENCE_ALIGNMENT,0.6579999999999999,70
u94624,u54306,SEQUENCE_ALIGNMENT,0.692,70
u179725,u54306,SEQUENCE_ALIGNMENT,0.7010000000000001,70
u23264,u54306,SEQUENCE_ALIGNMENT,0.6839999999999999,70
u26638,u54306,SEQUENCE_ALIGNMENT,0.673,70
u134036,u54306,SEQUENCE_ALIGNMENT,0.675,70
u197235,u54306,SEQUENCE_ALIGNMENT,0.729,70
u97022,u54306,SEQUENCE_ALIGNMENT,0.757,80
u218034,u54306,SEQUENCE_ALIGNMENT,0.675,70
u155578,u54306,SEQUENCE_ALIGNMENT,0.5700000000000001,60
u176060,u54781,SEQUENCE_ALIGNMENT,0.832,80
u82504,u54781,SEQUENCE_ALIGNMENT,0.7010000000000001,70
u16688,u54781,SEQUENCE_ALIGNMENT,0.6819999999999999,70
u113609,u54781,SEQUENCE_ALIGNMENT,0.673,70
u236419,u54781,SEQUENCE_ALIGNMENT,0.673,70
u173580,u54781,SEQUENCE_ALIGNMENT,0.673,70
u140522,u54781,SEQUENCE_ALIGNMENT,0.692,70
u215418,u54781,SEQUENCE_ALIGNMENT,0.673,70
u11435,u54781,SEQUENCE_ALIGNMENT,0.71,70
u6438,u54781,SEQUENCE_ALIGNMENT,0.6819999999999999,70
u130032,u54781,SEQUENCE_ALIGNMENT,0.6639999999999999,70
u82622,u54781,SEQUENCE_ALIGNMENT,0.636,60
u184946,u54781,SEQUENCE_ALIGNMENT,0.72,70
u127577,u54781,SEQUENCE_ALIGNMENT,0.71,70
u275103,u54781,SEQUENCE_ALIGNMENT,0.72,70
u191609,u54781,SEQUENCE_ALIGNMENT,0.6819999999999999,70
u106572,u54781,SEQUENCE_ALIGNMENT,0.6819999999999999,70
u23264,u54781,SEQUENCE_ALIGNMENT,0.579,60
u104103,u54781,SEQUENCE_ALIGNMENT,0.63,60
u25666,u54781,SEQUENCE_ALIGNMENT,0.7010000000000001,70
u236284,u54781,SEQUENCE_ALIGNMENT,0.692,70
u163316,u54781,SEQUENCE_ALIGNMENT,0.692,70
u59849,u54781,SEQUENCE_ALIGNMENT,0.692,70
u12737,u54781,SEQUENCE_ALIGNMENT,0.692,70
u230477,u54781,SEQUENCE_ALIGNMENT,0.6819999999999999,70
u77705,u54781,SEQUENCE_ALIGNMENT,0.673,70
u124810,u54781,SEQUENCE_ALIGNMENT,0.645,60
u96358,u54781,SEQUENCE_ALIGNMENT,0.645,60
u278017,u54781,SEQUENCE_ALIGNMENT,0.626,60
u145364,u54781,SEQUENCE_ALIGNMENT,0.692,70
u64094,u54781,SEQUENCE_ALIGNMENT,0.654,70
u71199,u54781,SEQUENCE_ALIGNMENT,0.692,70
u238089,u54781,SEQUENCE_ALIGNMENT,0.692,70
u97371,u54781,SEQUENCE_ALIGNMENT,0.654,70
u135661,u54781,SEQUENCE_ALIGNMENT,0.71,70
u13498,u54781,SEQUENCE_ALIGNMENT,0.6819999999999999,70
u97714,u54781,SEQUENCE_ALIGNMENT,0.673,70
u133030,u54781,SEQUENCE_ALIGNMENT,0.748,70
u23964,u54781,SEQUENCE_ALIGNMENT,0.692,70
u251755,u54781,SEQUENCE_ALIGNMENT,0.7010000000000001,70
u296287,u55400,SEQUENCE_ALIGNMENT,0.776,80
u26638,u55400,SEQUENCE_ALIGNMENT,0.692,70
u237288,u55400,SEQUENCE_ALIGNMENT,0.879,90
u118068,u57410,SEQUENCE_ALIGNMENT,0.779,80
u11550,u57410,SEQUENCE_ALIGNMENT,0.683,70
u176060,u59849,SEQUENCE_ALIGNMENT,0.7010000000000001,70
u82504,u59849,SEQUENCE_ALIGNMENT,0.71,70
u16688,u59849,SEQUENCE_ALIGNMENT,0.692,70
u236372,u59849,SEQUENCE_ALIGNMENT,0.636,60
u113609,u59849,SEQUENCE_ALIGNMENT,0.673,70
u236419,u59849,SEQUENCE_ALIGNMENT,0.6819999999999999,70
u173580,u59849,SEQUENCE_ALIGNMENT,0.766,80
u140522,u59849,SEQUENCE_ALIGNMENT,0.692,70
u6438,u59849,SEQUENCE_ALIGNMENT,0.692,70
u130032,u59849,SEQUENCE_ALIGNMENT,0.729,70
u82622,u59849,SEQUENCE_ALIGNMENT,0.692,70
u184946,u59849,SEQUENCE_ALIGNMENT,0.748,70
u127577,u59849,SEQUENCE_ALIGNMENT,0.72,70
u191609,u59849,SEQUENCE_ALIGNMENT,0.673,70
u106572,u59849,SEQUENCE_ALIGNMENT,0.72,70
u23264,u59849,SEQUENCE_ALIGNMENT,0.5700000000000001,60
u165183,u59849,SEQUENCE_ALIGNMENT,0.738,70
u104103,u59849,SEQUENCE_ALIGNMENT,0.6759999999999999,70
u25666,u59849,SEQUENCE_ALIGNMENT,0.6819999999999999,70
u236284,u59849,SEQUENCE_ALIGNMENT,0.757,80
u163316,u59849,SEQUENCE_ALIGNMENT,0.729,70
u12737,u59849,SEQUENCE_ALIGNMENT,0.776,80
u230477,u59849,SEQUENCE_ALIGNMENT,0.72,70
u77705,u59849,SEQUENCE_ALIGNMENT,0.692,70
u124810,u59849,SEQUENCE_ALIGNMENT,0.636,60
u96358,u59849,SEQUENCE_ALIGNMENT,0.729,70
u142278,u59849,SEQUENCE_ALIGNMENT,0.7130000000000001,70
u155578,u59849,SEQUENCE_ALIGNMENT,0.589,60
u278017,u59849,SEQUENCE_ALIGNMENT,0.692,70
u145364,u59849,SEQUENCE_ALIGNMENT,0.729,70
u64094,u59849,SEQUENCE_ALIGNMENT,0.692,70
u238089,u59849,SEQUENCE_ALIGNMENT,0.757,80
u135661,u59849,SEQUENCE_ALIGNMENT,0.869,90
u13498,u59849,SEQUENCE_ALIGNMENT,0.692,70
u97714,u59849,SEQUENCE_ALIGNMENT,0.72,70
u11550,u63187,SEQUENCE_ALIGNMENT,0.602,60
u118068,u63187,SEQUENCE_ALIGNMENT,0.5449999999999999,50
u176060,u64094,SEQUENCE_ALIGNMENT,0.6639999999999999,70
u82504,u64094,SEQUENCE_ALIGNMENT,0.6819999999999999,70
u140522,u64094,SEQUENCE_ALIGNMENT,0.729,70
u12737,u64094,SEQUENCE_ALIGNMENT,0.738,70
u124810,u64094,SEQUENCE_ALIGNMENT,0.645,60
u176060,u71199,SEQUENCE_ALIGNMENT,0.692,70
u82504,u71199,SEQUENCE_ALIGNMENT,0.738,70
u16688,u71199,SEQUENCE_ALIGNMENT,0.7010000000000001,70
u236372,u71199,SEQUENCE_ALIGNMENT,0.6639999999999999,70
u113609,u71199,SEQUENCE_ALIGNMENT,0.673,70
u236419,u71199,SEQUENCE_ALIGNMENT,0.729,70
u173580,u71199,SEQUENCE_ALIGNMENT,0.766,80
u140522,u71199,SEQUENCE_ALIGNMENT,0.71,70
u215418,u71199,SEQUENCE_ALIGNMENT,0.654,70
u11435,u71199,SEQUENCE_ALIGNMENT,0.7010000000000001,70
u6438,u71199,SEQUENCE_ALIGNMENT,0.72,70
u130032,u71199,SEQUENCE_ALIGNMENT,0.785,80
u82622,u71199,SEQUENCE_ALIGNMENT,0.729,70
u184946,u71199,SEQUENCE_ALIGNMENT,0.729,70
u127577,u71199,SEQUENCE_ALIGNMENT,0.757,80
u191609,u71199,SEQUENCE_ALIGNMENT,0.692,70
u106572,u71199,SEQUENCE_ALIGNMENT,0.729,70
u165183,u71199,SEQUENCE_ALIGNMENT,0.738,70
u104103,u71199,SEQUENCE_ALIGNMENT,0.657,70
u25666,u71199,SEQUENCE_ALIGNMENT,0.654,70
u236284,u71199,SEQUENCE_ALIGNMENT,0.757,80
u163316,u71199,SEQUENCE_ALIGNMENT,0.748,70
u59849,u71199,SEQUENCE_ALIGNMENT,0.86,90
u12737,u71199,SEQUENCE_ALIGNMENT,0.766,80
u230477,u71199,SEQUENCE_ALIGNMENT,0.757,80
u77705,u71199,SEQUENCE_ALIGNMENT,0.7010000000000001,70
u124810,u71199,SEQUENCE_ALIGNMENT,0.6639999999999999,70
u96358,u71199,SEQUENCE_ALIGNMENT,0.729,70
u142278,u71199,SEQUENCE_ALIGNMENT,0.6779999999999999,70
u155578,u71199,SEQUENCE_ALIGNMENT,0.598,60
u278017,u71199,SEQUENCE_ALIGNMENT,0.6819999999999999,70
u145364,u71199,SEQUENCE_ALIGNMENT,0.757,80
u64094,u71199,SEQUENCE_ALIGNMENT,0.748,70
u238089,u71199,SEQUENCE_ALIGNMENT,0.738,70
u97371,u71199,SEQUENCE_ALIGNMENT,0.738,70
u135661,u71199,SEQUENCE_ALIGNMENT,0.841,80
u13498,u71199,SEQUENCE_ALIGNMENT,0.72,70
u97714,u71199,SEQUENCE_ALIGNMENT,0.729,70
u133030,u71199,SEQUENCE_ALIGNMENT,0.7010000000000001,70
u23964,u71199,SEQUENCE_ALIGNMENT,0.673,70
u251755,u71199,SEQUENCE_ALIGNMENT,0.804,80
u258,u72811,SEQUENCE_ALIGNMENT,0.602,60
u176060,u77705,SEQUENCE_ALIGNMENT,0.738,70
u82504,u77705,SEQUENCE_ALIGNMENT,0.72,70
u16688,u77705,SEQUENCE_ALIGNMENT,0.617,60
u113609,u77705,SEQUENCE_ALIGNMENT,0.692,70
u236419,u77705,SEQUENCE_ALIGNMENT,0.692,70
u215418,u77705,SEQUENCE_ALIGNMENT,0.7010000000000001,70
u11435,u77705,SEQUENCE_ALIGNMENT,0.673,70
u6438,u77705,SEQUENCE_ALIGNMENT,0.673,70
u82622,u77705,SEQUENCE_ALIGNMENT,0.6819999999999999,70
u191609,u77705,SEQUENCE_ALIGNMENT,0.692,70
u106572,u77705,SEQUENCE_ALIGNMENT,0.692,70
u104103,u77705,SEQUENCE_ALIGNMENT,0.667,70
u163316,u77705,SEQUENCE_ALIGNMENT,0.7010000000000001,70
u12737,u77705,SEQUENCE_ALIGNMENT,0.72,70
u96358,u77705,SEQUENCE_ALIGNMENT,0.71,70
u145364,u77705,SEQUENCE_ALIGNMENT,0.729,70
u64094,u77705,SEQUENCE_ALIGNMENT,0.6819999999999999,70
u238089,u77705,SEQUENCE_ALIGNMENT,0.738,70
u135661,u77705,SEQUENCE_ALIGNMENT,0.7010000000000001,70
u97714,u77705,SEQUENCE_ALIGNMENT,0.748,70
u16688,u82504,SEQUENCE_ALIGNMENT,0.692,70
u140522,u82504,SEQUENCE_ALIGNMENT,0.654,70
u11435,u82504,SEQUENCE_ALIGNMENT,0.6639999999999999,70
u6438,u82504,SEQUENCE_ALIGNMENT,0.645,60
u25666,u82504,SEQUENCE_ALIGNMENT,0.72,70
u12737,u82504,SEQUENCE_ALIGNMENT,0.748,70
u124810,u82504,SEQUENCE_ALIGNMENT,0.654,70
u23964,u82504,SEQUENCE_ALIGNMENT,0.71,70
u13498,u82504,SEQUENCE_ALIGNMENT,0.692,70
u176060,u82622,SEQUENCE_ALIGNMENT,0.654,70
u82504,u82622,SEQUENCE_ALIGNMENT,0.72,70
u16688,u82622,SEQUENCE_ALIGNMENT,0.636,60
u140522,u82622,SEQUENCE_ALIGNMENT,0.673,70
u11435,u82622,SEQUENCE_ALIGNMENT,0.692,70
u26638,u82622,SEQUENCE_ALIGNMENT,0.598,60
u104103,u82622,SEQUENCE_ALIGNMENT,0.694,70
u12737,u82622,SEQUENCE_ALIGNMENT,0.72,70
u124810,u82622,SEQUENCE_ALIGNMENT,0.673,70
u155578,u82622,SEQUENCE_ALIGNMENT,0.645,60
u64094,u82622,SEQUENCE_ALIGNMENT,0.785,80
u23964,u82622,SEQUENCE_ALIGNMENT,0.72,70
u296287,u82622,SEQUENCE_ALIGNMENT,0.5609999999999999,60
u6734,u85253,SEQUENCE_ALIGNMENT,0.712,70
u232730,u85253,SEQUENCE_ALIGNMENT,0.727,70
u255311,u85253,SEQUENCE_ALIGNMENT,0.5589999999999999,60
u16483,u85253,SEQUENCE_ALIGNMENT,0.613,60
u183355,u85253,SEQUENCE_ALIGNMENT,0.619,60
u48874,u85253,SEQUENCE_ALIGNMENT,0.661,70
u250044,u85253,SEQUENCE_ALIGNMENT,0.661,70
u237274,u85253,SEQUENCE_ALIGNMENT,0.661,70
u278844,u85253,SEQUENCE_ALIGNMENT,0.712,70
u21649,u85253,SEQUENCE_ALIGNMENT,0.72,70
u189592,u85253,SEQUENCE_ALIGNMENT,0.636,60
u199659,u85253,SEQUENCE_ALIGNMENT,0.6859999999999999,70
u286560,u85253,SEQUENCE_ALIGNMENT,0.712,70
u217598,u85253,SEQUENCE_ALIGNMENT,0.636,60
u217334,u85253,SEQUENCE_ALIGNMENT,0.712,70
u174326,u85253,SEQUENCE_ALIGNMENT,0.627,60
u179620,u85253,SEQUENCE_ALIGNMENT,0.6950000000000001,70
u95886,u85253,SEQUENCE_ALIGNMENT,0.6779999999999999,70
u25133,u85253,SEQUENCE_ALIGNMENT,0.644,60
u12395,u85253,SEQUENCE_ALIGNMENT,0.788,80
u291421,u85253,SEQUENCE_ALIGNMENT,0.7170000000000001,70
u258874,u85253,SEQUENCE_ALIGNMENT,0.754,80
u283774,u85253,SEQUENCE_ALIGNMENT,0.6950000000000001,70
u3548,u85830,SEQUENCE_ALIGNMENT,0.63,60
u4842,u85830,SEQUENCE_ALIGNMENT,0.667,70
u217468,u85830,SEQUENCE_ALIGNMENT,0.652,70
u38509,u93518,SEQUENCE_ALIGNMENT,0.606,60
u6845,u93518,SEQUENCE_ALIGNMENT,0.89,90
u8613,u93518,SEQUENCE_ALIGNMENT,0.661,70
u130249,u94624,SEQUENCE_ALIGNMENT,0.726,70
u127057,u94624,SEQUENCE_ALIGNMENT,0.696,70
u18285,u94624,SEQUENCE_ALIGNMENT,0.6579999999999999,70
u197235,u94624,SEQUENCE_ALIGNMENT,0.733,70
u23264,u94624,SEQUENCE_ALIGNMENT,0.728,70
u179725,u94624,SEQUENCE_ALIGNMENT,0.743,70
u16483,u95886,SEQUENCE_ALIGNMENT,0.595,60
u21649,u95886,SEQUENCE_ALIGNMENT,0.632,60
u25133,u95886,SEQUENCE_ALIGNMENT,0.607,60
u12395,u95886,SEQUENCE_ALIGNMENT,0.7090000000000001,70
u176060,u96358,SEQUENCE_ALIGNMENT,0.673,70
u82504,u96358,SEQUENCE_ALIGNMENT,0.766,80
u16688,u96358,SEQUENCE_ALIGNMENT,0.626,60
u236372,u96358,SEQUENCE_ALIGNMENT,0.6639999999999999,70
u113609,u96358,SEQUENCE_ALIGNMENT,0.72,70
u236419,u96358,SEQUENCE_ALIGNMENT,0.71,70
u173580,u96358,SEQUENCE_ALIGNMENT,0.738,70
u140522,u96358,SEQUENCE_ALIGNMENT,0.71,70
u215418,u96358,SEQUENCE_ALIGNMENT,0.673,70
u11435,u96358,SEQUENCE_ALIGNMENT,0.654,70
u6438,u96358,SEQUENCE_ALIGNMENT,0.626,60
u82622,u96358,SEQUENCE_ALIGNMENT,0.7010000000000001,70
u127577,u96358,SEQUENCE_ALIGNMENT,0.738,70
u275103,u96358,SEQUENCE_ALIGNMENT,0.7010000000000001,70
u191609,u96358,SEQUENCE_ALIGNMENT,0.654,70
u106572,u96358,SEQUENCE_ALIGNMENT,0.72,70
u104103,u96358,SEQUENCE_ALIGNMENT,0.648,60
u25666,u96358,SEQUENCE_ALIGNMENT,0.692,70
u236284,u96358,SEQUENCE_ALIGNMENT,0.6639999999999999,70
u163316,u96358,SEQUENCE_ALIGNMENT,0.71,70
u12737,u96358,SEQUENCE_ALIGNMENT,0.766,80
u124810,u96358,SEQUENCE_ALIGNMENT,0.636,60
u155578,u96358,SEQUENCE_ALIGNMENT,0.598,60
u278017,u96358,SEQUENCE_ALIGNMENT,0.645,60
u145364,u96358,SEQUENCE_ALIGNMENT,0.748,70
u64094,u96358,SEQUENCE_ALIGNMENT,0.673,70
u238089,u96358,SEQUENCE_ALIGNMENT,0.766,80
u135661,u96358,SEQUENCE_ALIGNMENT,0.738,70
u13498,u96358,SEQUENCE_ALIGNMENT,0.692,70
u97714,u96358,SEQUENCE_ALIGNMENT,0.729,70
u23964,u96358,SEQUENCE_ALIGNMENT,0.673,70
u130249,u97022,SEQUENCE_ALIGNMENT,0.726,70
u127057,u97022,SEQUENCE_ALIGNMENT,0.679,70
u18285,u97022,SEQUENCE_ALIGNMENT,0.675,70
u94624,u97022,SEQUENCE_ALIGNMENT,0.774,80
u179725,u97022,SEQUENCE_ALIGNMENT,0.783,80
u23264,u97022,SEQUENCE_ALIGNMENT,0.719,70
u197235,u97022,SEQUENCE_ALIGNMENT,0.792,80
u176060,u97371,SEQUENCE_ALIGNMENT,0.617,60
u82504,u97371,SEQUENCE_ALIGNMENT,0.72,70
u16688,u97371,SEQUENCE_ALIGNMENT,0.617,60
u236372,u97371,SEQUENCE_ALIGNMENT,0.607,60
u113609,u97371,SEQUENCE_ALIGNMENT,0.654,70
u236419,u97371,SEQUENCE_ALIGNMENT,0.7010000000000001,70
u173580,u97371,SEQUENCE_ALIGNMENT,0.6819999999999999,70
u140522,u97371,SEQUENCE_ALIGNMENT,0.692,70
u215418,u97371,SEQUENCE_ALIGNMENT,0.72,70
u11435,u97371,SEQUENCE_ALIGNMENT,0.6639999999999999,70
u6438,u97371,SEQUENCE_ALIGNMENT,0.6639999999999999,70
u130032,u97371,SEQUENCE_ALIGNMENT,0.692,70
u82622,u97371,SEQUENCE_ALIGNMENT,0.71,70
u184946,u97371,SEQUENCE_ALIGNMENT,0.729,70
u127577,u97371,SEQUENCE_ALIGNMENT,0.71,70
u275103,u97371,SEQUENCE_ALIGNMENT,0.738,70
u191609,u97371,SEQUENCE_ALIGNMENT,0.654,70
u106572,u97371,SEQUENCE_ALIGNMENT,0.7010000000000001,70
u104103,u97371,SEQUENCE_ALIGNMENT,0.648,60
u25666,u97371,SEQUENCE_ALIGNMENT,0.645,60
u236284,u97371,SEQUENCE_ALIGNMENT,0.6819999999999999,70
u163316,u97371,SEQUENCE_ALIGNMENT,0.72,70
u59849,u97371,SEQUENCE_ALIGNMENT,0.71,70
u12737,u97371,SEQUENCE_ALIGNMENT,0.729,70
u230477,u97371,SEQUENCE_ALIGNMENT,0.72,70
u77705,u97371,SEQUENCE_ALIGNMENT,0.673,70
u124810,u97371,SEQUENCE_ALIGNMENT,0.6819999999999999,70
u96358,u97371,SEQUENCE_ALIGNMENT,0.692,70
u142278,u97371,SEQUENCE_ALIGNMENT,0.635,60
u278017,u97371,SEQUENCE_ALIGNMENT,0.645,60
